id,sku,name,category_id,subcategory,description,brand,manufacturer,unit_of_measure,quantity_on_hand,minimum_stock,reorder_point,reorder_quantity,unit_cost,supplier_id,primary_location_id,bin_location,status_override,is_active,notes,created_at,updated_at,base_item_name,size_label,size_sort_value
364,MFC-CONN-ST-500,"1/2"" Metal Flexible Conduit Connector Straight",2,Flexible,"1/2"" straight metal flexible conduit connector",ABB,T&B,EA,60,20,30,60,3.2,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Metal Flexible Conduit Connector Straight,"1/2""",500
365,MFC-CONN-90-500,"1/2"" Metal Flexible Conduit Connector 90°",2,Flexible,"1/2"" 90 degree metal flexible conduit connector",ABB,T&B,EA,40,12,20,40,4.2,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Metal Flexible Conduit Connector 90°,"1/2""",500
366,MFC-750,"3/4"" Metal Flexible Conduit",2,Flexible,"3/4"" metal flexible conduit",ABB,T&B,FT,400,120,180,300,1.35,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Metal Flexible Conduit,"3/4""",750
367,MFC-CONN-ST-750,"3/4"" Metal Flexible Conduit Connector Straight",2,Flexible,"3/4"" straight metal flexible conduit connector",ABB,T&B,EA,60,20,30,60,3.2,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Metal Flexible Conduit Connector Straight,"3/4""",750
368,MFC-CONN-90-750,"3/4"" Metal Flexible Conduit Connector 90°",2,Flexible,"3/4"" 90 degree metal flexible conduit connector",ABB,T&B,EA,40,12,20,40,4.2,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Metal Flexible Conduit Connector 90°,"3/4""",750
369,MFC-1000,"1"" Metal Flexible Conduit",2,Flexible,"1"" metal flexible conduit",ABB,T&B,FT,400,120,180,300,1.35,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Metal Flexible Conduit,"1""",1000
370,MFC-CONN-ST-1000,"1"" Metal Flexible Conduit Connector Straight",2,Flexible,"1"" straight metal flexible conduit connector",ABB,T&B,EA,60,20,30,60,3.2,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Metal Flexible Conduit Connector Straight,"1""",1000
371,MFC-CONN-90-1000,"1"" Metal Flexible Conduit Connector 90°",2,Flexible,"1"" 90 degree metal flexible conduit connector",ABB,T&B,EA,40,12,20,40,4.2,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Metal Flexible Conduit Connector 90°,"1""",1000
372,MFC-1250,"1-1/4"" Metal Flexible Conduit",2,Flexible,"1-1/4"" metal flexible conduit",ABB,T&B,FT,400,120,180,300,1.35,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Metal Flexible Conduit,"1-1/4""",1250
373,MFC-CONN-ST-1250,"1-1/4"" Metal Flexible Conduit Connector Straight",2,Flexible,"1-1/4"" straight metal flexible conduit connector",ABB,T&B,EA,60,20,30,60,3.2,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Metal Flexible Conduit Connector Straight,"1-1/4""",1250
374,MFC-CONN-90-1250,"1-1/4"" Metal Flexible Conduit Connector 90°",2,Flexible,"1-1/4"" 90 degree metal flexible conduit connector",ABB,T&B,EA,40,12,20,40,4.2,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Metal Flexible Conduit Connector 90°,"1-1/4""",1250
375,MFC-1500,"1-1/2"" Metal Flexible Conduit",2,Flexible,"1-1/2"" metal flexible conduit",ABB,T&B,FT,400,120,180,300,1.35,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Metal Flexible Conduit,"1-1/2""",1500
376,MFC-CONN-ST-1500,"1-1/2"" Metal Flexible Conduit Connector Straight",2,Flexible,"1-1/2"" straight metal flexible conduit connector",ABB,T&B,EA,60,20,30,60,3.2,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Metal Flexible Conduit Connector Straight,"1-1/2""",1500
377,MFC-CONN-90-1500,"1-1/2"" Metal Flexible Conduit Connector 90°",2,Flexible,"1-1/2"" 90 degree metal flexible conduit connector",ABB,T&B,EA,40,12,20,40,4.2,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Metal Flexible Conduit Connector 90°,"1-1/2""",1500
378,MFC-2000,"2"" Metal Flexible Conduit",2,Flexible,"2"" metal flexible conduit",ABB,T&B,FT,400,120,180,300,1.35,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Metal Flexible Conduit,"2""",2000
379,MFC-CONN-ST-2000,"2"" Metal Flexible Conduit Connector Straight",2,Flexible,"2"" straight metal flexible conduit connector",ABB,T&B,EA,60,20,30,60,3.2,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Metal Flexible Conduit Connector Straight,"2""",2000
380,MFC-CONN-90-2000,"2"" Metal Flexible Conduit Connector 90°",2,Flexible,"2"" 90 degree metal flexible conduit connector",ABB,T&B,EA,40,12,20,40,4.2,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Metal Flexible Conduit Connector 90°,"2""",2000
381,LTFC-500,"1/2"" Liquidtight Flexible Conduit",2,Flexible,"1/2"" liquidtight flexible conduit",ABB,T&B,FT,300,90,150,300,1.95,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Liquidtight Flexible Conduit,"1/2""",500
382,LTFC-CONN-ST-500,"1/2"" Liquidtight Flexible Conduit Connector Straight",2,Flexible,"1/2"" straight liquidtight flexible conduit connector",ABB,T&B,EA,50,15,24,50,4.8,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Liquidtight Flexible Conduit Connector Straight,"1/2""",500
383,LTFC-CONN-90-500,"1/2"" Liquidtight Flexible Conduit Connector 90°",2,Flexible,"1/2"" 90 degree liquidtight flexible conduit connector",ABB,T&B,EA,36,12,18,36,6.1,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Liquidtight Flexible Conduit Connector 90°,"1/2""",500
384,LTFC-750,"3/4"" Liquidtight Flexible Conduit",2,Flexible,"3/4"" liquidtight flexible conduit",ABB,T&B,FT,300,90,150,300,1.95,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Liquidtight Flexible Conduit,"3/4""",750
385,LTFC-CONN-ST-750,"3/4"" Liquidtight Flexible Conduit Connector Straight",2,Flexible,"3/4"" straight liquidtight flexible conduit connector",ABB,T&B,EA,50,15,24,50,4.8,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Liquidtight Flexible Conduit Connector Straight,"3/4""",750
386,LTFC-CONN-90-750,"3/4"" Liquidtight Flexible Conduit Connector 90°",2,Flexible,"3/4"" 90 degree liquidtight flexible conduit connector",ABB,T&B,EA,36,12,18,36,6.1,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Liquidtight Flexible Conduit Connector 90°,"3/4""",750
387,LTFC-1000,"1"" Liquidtight Flexible Conduit",2,Flexible,"1"" liquidtight flexible conduit",ABB,T&B,FT,300,90,150,300,1.95,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Liquidtight Flexible Conduit,"1""",1000
388,LTFC-CONN-ST-1000,"1"" Liquidtight Flexible Conduit Connector Straight",2,Flexible,"1"" straight liquidtight flexible conduit connector",ABB,T&B,EA,50,15,24,50,4.8,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Liquidtight Flexible Conduit Connector Straight,"1""",1000
389,LTFC-CONN-90-1000,"1"" Liquidtight Flexible Conduit Connector 90°",2,Flexible,"1"" 90 degree liquidtight flexible conduit connector",ABB,T&B,EA,36,12,18,36,6.1,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Liquidtight Flexible Conduit Connector 90°,"1""",1000
390,LTFC-1250,"1-1/4"" Liquidtight Flexible Conduit",2,Flexible,"1-1/4"" liquidtight flexible conduit",ABB,T&B,FT,300,90,150,300,1.95,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Liquidtight Flexible Conduit,"1-1/4""",1250
391,LTFC-CONN-ST-1250,"1-1/4"" Liquidtight Flexible Conduit Connector Straight",2,Flexible,"1-1/4"" straight liquidtight flexible conduit connector",ABB,T&B,EA,50,15,24,50,4.8,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Liquidtight Flexible Conduit Connector Straight,"1-1/4""",1250
392,LTFC-CONN-90-1250,"1-1/4"" Liquidtight Flexible Conduit Connector 90°",2,Flexible,"1-1/4"" 90 degree liquidtight flexible conduit connector",ABB,T&B,EA,36,12,18,36,6.1,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Liquidtight Flexible Conduit Connector 90°,"1-1/4""",1250
393,LTFC-1500,"1-1/2"" Liquidtight Flexible Conduit",2,Flexible,"1-1/2"" liquidtight flexible conduit",ABB,T&B,FT,300,90,150,300,1.95,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Liquidtight Flexible Conduit,"1-1/2""",1500
394,LTFC-CONN-ST-1500,"1-1/2"" Liquidtight Flexible Conduit Connector Straight",2,Flexible,"1-1/2"" straight liquidtight flexible conduit connector",ABB,T&B,EA,50,15,24,50,4.8,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Liquidtight Flexible Conduit Connector Straight,"1-1/2""",1500
395,LTFC-CONN-90-1500,"1-1/2"" Liquidtight Flexible Conduit Connector 90°",2,Flexible,"1-1/2"" 90 degree liquidtight flexible conduit connector",ABB,T&B,EA,36,12,18,36,6.1,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Liquidtight Flexible Conduit Connector 90°,"1-1/2""",1500
396,LTFC-2000,"2"" Liquidtight Flexible Conduit",2,Flexible,"2"" liquidtight flexible conduit",ABB,T&B,FT,300,90,150,300,1.95,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Liquidtight Flexible Conduit,"2""",2000
397,LTFC-CONN-ST-2000,"2"" Liquidtight Flexible Conduit Connector Straight",2,Flexible,"2"" straight liquidtight flexible conduit connector",ABB,T&B,EA,50,15,24,50,4.8,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Liquidtight Flexible Conduit Connector Straight,"2""",2000
398,LTFC-CONN-90-2000,"2"" Liquidtight Flexible Conduit Connector 90°",2,Flexible,"2"" 90 degree liquidtight flexible conduit connector",ABB,T&B,EA,36,12,18,36,6.1,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Liquidtight Flexible Conduit Connector 90°,"2""",2000
399,COND-CLAMP-750,"Conduit Clamp 3/4""",3,Supports,"3/4"" conduit clamp",Minerallac,Minerallac,EA,80,24,40,80,2.9,2,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Conduit Clamp,"3/4""",750
400,COND-CLAMP-1000,"Conduit Clamp 1""",3,Supports,"1"" conduit clamp",Minerallac,Minerallac,EA,80,24,40,80,2.9,2,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Conduit Clamp,"1""",1000
401,COND-CLAMP-1250,"Conduit Clamp 1-1/4""",3,Supports,"1-1/4"" conduit clamp",Minerallac,Minerallac,EA,80,24,40,80,2.9,2,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Conduit Clamp,"1-1/4""",1250
402,BOX-WP-4SQ,"Weatherproof 4"" Square Box",7,Boxes,"Weatherproof 4"" Square Box",Bell,Hubbell,EA,24,8,12,24,7.5,4,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Weatherproof Box,"4"" Square",1
403,BOX-WP-2X4,Weatherproof 2x4 Box,7,Boxes,Weatherproof 2x4 Box,Bell,Hubbell,EA,24,8,12,24,6.2,4,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Weatherproof Box,2x4,1
404,CVR-WP,Weatherproof Box Cover,7,Boxes,Weatherproof Box Cover,Bell,Hubbell,EA,24,8,12,24,2.8,4,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Weatherproof Box Cover,Standard,1
405,JB-IN-664,6x6x4 Indoor Junction Box,7,Boxes,6x6x4 indoor junction box,Hoffman,nVent,EA,6,2,3,6,45.0,4,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Indoor Junction Box,6x6x4,664
406,JB-OUT-664,6x6x4 Outdoor Junction Box,7,Boxes,6x6x4 outdoor junction box,Hoffman,nVent,EA,6,2,3,6,58.0,4,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Outdoor Junction Box,6x6x4,664
407,JB-IN-884,8x8x4 Indoor Junction Box,7,Boxes,8x8x4 indoor junction box,Hoffman,nVent,EA,6,2,3,6,45.0,4,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Indoor Junction Box,8x8x4,884
408,JB-OUT-884,8x8x4 Outdoor Junction Box,7,Boxes,8x8x4 outdoor junction box,Hoffman,nVent,EA,6,2,3,6,58.0,4,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Outdoor Junction Box,8x8x4,884
409,JB-IN-12124,12x12x4 Indoor Junction Box,7,Boxes,12x12x4 indoor junction box,Hoffman,nVent,EA,6,2,3,6,45.0,4,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Indoor Junction Box,12x12x4,12124
410,JB-OUT-12124,12x12x4 Outdoor Junction Box,7,Boxes,12x12x4 outdoor junction box,Hoffman,nVent,EA,6,2,3,6,58.0,4,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Outdoor Junction Box,12x12x4,12124
411,JB-IN-24244,24x24x4 Indoor Junction Box,7,Boxes,24x24x4 indoor junction box,Hoffman,nVent,EA,6,2,3,6,45.0,4,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Indoor Junction Box,24x24x4,24244
412,JB-OUT-24244,24x24x4 Outdoor Junction Box,7,Boxes,24x24x4 outdoor junction box,Hoffman,nVent,EA,6,2,3,6,58.0,4,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Outdoor Junction Box,24x24x4,24244
413,FUSE-240V-15A,Fuse 240V 15A,8,Fuses,240V 15A fuse,Bussmann,Eaton,EA,20,6,10,20,12.75,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Fuse 240V,15A,240015
414,FUSE-240V-20A,Fuse 240V 20A,8,Fuses,240V 20A fuse,Bussmann,Eaton,EA,20,6,10,20,13.0,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Fuse 240V,20A,240020
415,FUSE-240V-30A,Fuse 240V 30A,8,Fuses,240V 30A fuse,Bussmann,Eaton,EA,20,6,10,20,13.5,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Fuse 240V,30A,240030
416,FUSE-240V-60A,Fuse 240V 60A,8,Fuses,240V 60A fuse,Bussmann,Eaton,EA,20,6,10,20,15.0,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Fuse 240V,60A,240060
417,FUSE-240V-100A,Fuse 240V 100A,8,Fuses,240V 100A fuse,Bussmann,Eaton,EA,20,6,10,20,17.0,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Fuse 240V,100A,240100
418,FUSE-240V-200A,Fuse 240V 200A,8,Fuses,240V 200A fuse,Bussmann,Eaton,EA,20,6,10,20,22.0,1,3,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Fuse 240V,200A,240200
419,FUSE-240V-400A,Fuse 240V 400A,8,Fuses,240V 400A fuse,Bussmann,Eaton,EA,20,6,10,20,32.0,1,3,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Fuse 240V,400A,240400
420,FUSE-600V-15A,Fuse 600V 15A,8,Fuses,600V 15A fuse,Bussmann,Eaton,EA,20,6,10,20,16.83333333333333,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Fuse 600V,15A,600015
421,FUSE-600V-20A,Fuse 600V 20A,8,Fuses,600V 20A fuse,Bussmann,Eaton,EA,20,6,10,20,17.11111111111111,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Fuse 600V,20A,600020
422,FUSE-600V-30A,Fuse 600V 30A,8,Fuses,600V 30A fuse,Bussmann,Eaton,EA,20,6,10,20,17.66666666666667,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Fuse 600V,30A,600030
423,FUSE-600V-60A,Fuse 600V 60A,8,Fuses,600V 60A fuse,Bussmann,Eaton,EA,20,6,10,20,19.33333333333333,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Fuse 600V,60A,600060
424,FUSE-600V-100A,Fuse 600V 100A,8,Fuses,600V 100A fuse,Bussmann,Eaton,EA,20,6,10,20,21.55555555555556,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Fuse 600V,100A,600100
425,FUSE-600V-200A,Fuse 600V 200A,8,Fuses,600V 200A fuse,Bussmann,Eaton,EA,20,6,10,20,27.11111111111111,1,3,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Fuse 600V,200A,600200
426,FUSE-600V-400A,Fuse 600V 400A,8,Fuses,600V 400A fuse,Bussmann,Eaton,EA,20,6,10,20,38.22222222222222,1,3,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Fuse 600V,400A,600400
427,TR-45KVA,Transformer 45kVA,8,Transformers,Transformer 45kVA,Square D,Schneider,EA,8,2,4,8,950.0,1,3,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Transformer,45kVA,450
428,TR-75KVA,Transformer 75kVA,8,Transformers,Transformer 75kVA,Square D,Schneider,EA,8,2,4,8,1450.0,1,3,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Transformer,75kVA,750
429,DS-30A-240V-IND-F,Disconnect Switch 30A 240V Indoor Fusible,8,Disconnect Switches,,Square D,Schneider Electric,EA,26,1,2,4,82.5,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,30A 240V Indoor Fusible,30241
430,DS-30A-240V-IND-NF,Disconnect Switch 30A 240V Indoor Non-Fused,8,Disconnect Switches,,Square D,Schneider Electric,EA,26,1,2,4,75.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,30A 240V Indoor Non-Fused,30240
431,DS-30A-240V-OUT-F,Disconnect Switch 30A 240V Outdoor Fusible,8,Disconnect Switches,,Square D,Schneider Electric,EA,26,1,2,4,99.0,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,30A 240V Outdoor Fusible,30341
432,DS-30A-240V-OUT-NF,Disconnect Switch 30A 240V Outdoor Non-Fused,8,Disconnect Switches,,Square D,Schneider Electric,EA,26,1,2,4,90.0,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,30A 240V Outdoor Non-Fused,30340
433,DS-30A-600V-IND-F,Disconnect Switch 30A 600V Indoor Fusible,8,Disconnect Switches,,Square D,Schneider Electric,EA,26,1,2,4,94.88,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,30A 600V Indoor Fusible,30601
434,DS-30A-600V-IND-NF,Disconnect Switch 30A 600V Indoor Non-Fused,8,Disconnect Switches,,Square D,Schneider Electric,EA,26,1,2,4,86.25,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,30A 600V Indoor Non-Fused,30600
435,DS-30A-600V-OUT-F,Disconnect Switch 30A 600V Outdoor Fusible,8,Disconnect Switches,,Square D,Schneider Electric,EA,26,1,2,4,113.85,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,30A 600V Outdoor Fusible,30701
436,DS-30A-600V-OUT-NF,Disconnect Switch 30A 600V Outdoor Non-Fused,8,Disconnect Switches,,Square D,Schneider Electric,EA,26,1,2,4,103.5,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,30A 600V Outdoor Non-Fused,30700
437,DS-60A-240V-IND-F,Disconnect Switch 60A 240V Indoor Fusible,8,Disconnect Switches,,Square D,Schneider Electric,EA,22,1,2,4,137.5,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,60A 240V Indoor Fusible,60241
438,DS-60A-240V-IND-NF,Disconnect Switch 60A 240V Indoor Non-Fused,8,Disconnect Switches,,Square D,Schneider Electric,EA,22,1,2,4,125.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,60A 240V Indoor Non-Fused,60240
439,DS-60A-240V-OUT-F,Disconnect Switch 60A 240V Outdoor Fusible,8,Disconnect Switches,,Square D,Schneider Electric,EA,22,1,2,4,165.0,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,60A 240V Outdoor Fusible,60341
440,DS-60A-240V-OUT-NF,Disconnect Switch 60A 240V Outdoor Non-Fused,8,Disconnect Switches,,Square D,Schneider Electric,EA,22,1,2,4,150.0,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,60A 240V Outdoor Non-Fused,60340
441,DS-60A-600V-IND-F,Disconnect Switch 60A 600V Indoor Fusible,8,Disconnect Switches,,Square D,Schneider Electric,EA,22,1,2,4,158.12,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,60A 600V Indoor Fusible,60601
442,DS-60A-600V-IND-NF,Disconnect Switch 60A 600V Indoor Non-Fused,8,Disconnect Switches,,Square D,Schneider Electric,EA,22,1,2,4,143.75,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,60A 600V Indoor Non-Fused,60600
443,DS-60A-600V-OUT-F,Disconnect Switch 60A 600V Outdoor Fusible,8,Disconnect Switches,,Square D,Schneider Electric,EA,22,1,2,4,189.75,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,60A 600V Outdoor Fusible,60701
444,DS-60A-600V-OUT-NF,Disconnect Switch 60A 600V Outdoor Non-Fused,8,Disconnect Switches,,Square D,Schneider Electric,EA,22,1,2,4,172.5,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,60A 600V Outdoor Non-Fused,60700
445,DS-100A-240V-IND-F,Disconnect Switch 100A 240V Indoor Fusible,8,Disconnect Switches,,Square D,Schneider Electric,EA,18,1,2,4,203.5,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,100A 240V Indoor Fusible,100241
446,DS-100A-240V-IND-NF,Disconnect Switch 100A 240V Indoor Non-Fused,8,Disconnect Switches,,Square D,Schneider Electric,EA,18,1,2,4,185.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,100A 240V Indoor Non-Fused,100240
447,DS-100A-240V-OUT-F,Disconnect Switch 100A 240V Outdoor Fusible,8,Disconnect Switches,,Square D,Schneider Electric,EA,18,1,2,4,244.2,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,100A 240V Outdoor Fusible,100341
448,DS-100A-240V-OUT-NF,Disconnect Switch 100A 240V Outdoor Non-Fused,8,Disconnect Switches,,Square D,Schneider Electric,EA,18,1,2,4,222.0,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,100A 240V Outdoor Non-Fused,100340
449,DS-100A-600V-IND-F,Disconnect Switch 100A 600V Indoor Fusible,8,Disconnect Switches,,Square D,Schneider Electric,EA,18,1,2,4,234.02,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,100A 600V Indoor Fusible,100601
450,DS-100A-600V-IND-NF,Disconnect Switch 100A 600V Indoor Non-Fused,8,Disconnect Switches,,Square D,Schneider Electric,EA,18,1,2,4,212.75,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,100A 600V Indoor Non-Fused,100600
451,DS-100A-600V-OUT-F,Disconnect Switch 100A 600V Outdoor Fusible,8,Disconnect Switches,,Square D,Schneider Electric,EA,18,1,2,4,280.83,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,100A 600V Outdoor Fusible,100701
452,DS-100A-600V-OUT-NF,Disconnect Switch 100A 600V Outdoor Non-Fused,8,Disconnect Switches,,Square D,Schneider Electric,EA,18,1,2,4,255.3,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,100A 600V Outdoor Non-Fused,100700
453,DS-200A-240V-IND-F,Disconnect Switch 200A 240V Indoor Fusible,8,Disconnect Switches,,Square D,Schneider Electric,EA,14,1,2,4,467.5,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,200A 240V Indoor Fusible,200241
454,DS-200A-240V-IND-NF,Disconnect Switch 200A 240V Indoor Non-Fused,8,Disconnect Switches,,Square D,Schneider Electric,EA,14,1,2,4,425.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,200A 240V Indoor Non-Fused,200240
455,DS-200A-240V-OUT-F,Disconnect Switch 200A 240V Outdoor Fusible,8,Disconnect Switches,,Square D,Schneider Electric,EA,14,1,2,4,561.0,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,200A 240V Outdoor Fusible,200341
456,DS-200A-240V-OUT-NF,Disconnect Switch 200A 240V Outdoor Non-Fused,8,Disconnect Switches,,Square D,Schneider Electric,EA,14,1,2,4,510.0,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,200A 240V Outdoor Non-Fused,200340
